,errands_car,errands_no_car,shopping_car,shopping_no_car,commuting_car,commuting_no_car,education_car,education_no_car,leisure_car,leisure_no_car,accompany_car,accompany_no_car,business_car,business_no_car
55660016,,,4.8829360933713355,,2.755456600465349,,,,2.1395656085095673,,,,,
92790134,,,10.175777283290298,,4.683053417042038,,6.807268975214297,,,,7.949490983459192,,,
34510007,6.111123385444395,,8.786073750225281,,3.170947418039422,,,,3.0779629676382436,,,,,
120630148,6.234118493453278,,,,,,,,,,,,,
59620016,5.672845597508471,,4.971349349713271,,,,,,2.4374905656390427,,,,,
146250030,6.428237017730174,,,,,,,,,,5.54644080747538,,,
146250240,,,,,3.6781709608401605,,,,,,,,,
72325005,,,,,2.6737311199265568,,4.166578484248589,,2.633729577493181,,5.577330581373638,,3.0501144742369624,
32510007,4.290573458385886,,6.063362231247004,,4.088722755491536,,,,,,,,,
32510042,,,4.613550306874155,,3.256721954029768,,,,2.1120883317659147,,,,,
32560022,4.584389252878085,,,,,,,,2.3523210547371627,,,,1.9106426425101946,
91840147,2.6264145710594313,2.915052140247396,4.243568094158997,,2.9306015708775806,,,,,,,,,
130725263,4.177722414994596,,,11.515351014289942,3.8545531994137163,,,,2.358827393683136,,,,,
97745730,4.191987227966216,,4.4527098973818,,2.843493405366277,,,,,,,,,
83165005,,,,,,,4.910680336023325,,,,5.830857670168516,,,
120675709,,,5.220239939686217,,3.9456349496210628,,,,,,,,,
73315003,4.085866201252655,,5.8605977283686475,,3.1117264928727364,,3.1976209441648145,,,,,,,
150890310,4.272821649769298,,,,,,,,,,,,,
73395002,4.82549825553646,,4.720085199298349,,2.9059776694385424,,,,,,,,1.8799621891591298,
91840148,2.3024810313079835,2.049753378420682,2.9134820893973776,2.7031782704309677,2.8816140287921552,1.3862943611198906,2.1559963703947123,,1.939983063835818,,2.990005612666713,,1.7052370381818542,1.8356708723119923
66340024,6.05930558457199,,6.348176579209665,,3.5595007381474124,,4.173247846740557,,2.5011311410299495,,,,,
10600019,3.5844118801580587,,,,,,2.423473638572626,,,1.5871012929249666,,,,
97775754,5.683143352829518,,,,2.373756008995572,,4.868358165879528,,,,5.7571332776722235,,,
53700036,6.117247175890695,,8.179227777297895,,3.4842456367566026,,5.448298505237183,,2.876737750237074,,,,,
84375004,,,8.629269061526385,,3.4200850558140834,,5.628694579858437,,2.4365595204860586,,6.271698999317898,,,
83255004,,,,,,,,,1.7845549621717471,,,,,
81165007,,,,,4.073171334997706,,,,2.0783312290683242,,,,,
160765054,6.086490211939166,,8.020963270972405,,,,,,2.7903981249810395,,5.9090995000881925,,,
82365007,5.970784274063793,,6.771902053904791,,,,,,2.7880071344187676,,,,,
91870118,2.6766653739449886,,,,3.667072733814738,,2.8808649534594366,,2.1424135978045262,,3.654918043281763,,,
57620004,3.442700602277146,2.6331856204650714,5.787788123287477,,3.131243875375282,,,,2.378844040665389,,,,,
92710141,5.093043067117733,,8.47258737198145,,,,2.960547804775032,,2.358827393683136,,3.388167145326402,,2.2167269434030996,
81255003,,,,,4.185027072385847,,,,,,,,,
10605053,4.591294794781547,,7.672183731400702,,,,5.377385292288685,,2.706376685307042,2.2759787414024295,5.59928266274695,,,
130765652,5.038362037975265,,,,3.872410171987388,,4.601975392912873,,2.007383433214675,,6.281932052337041,,,
95710174,3.9552017314488106,,4.444143526741883,,3.683883092292417,,3.58616368906401,,2.5001834031916768,,,,,
91905179,,,,,,,,,2.4891469075244537,,,,,
73375005,4.592305616335162,,7.76952437025829,,2.8495596316079714,,4.997321408834181,,2.4408776279180673,,,,,
82150106,,,,,,,,,1.8849609686271702,,,,,
64330009,2.3548766807705626,,,,2.451681645233985,,,,1.8105911866598101,,,,,
130725252,,,8.453678711871266,,,,,,,,,,,
97795724,,,8.954785512595164,,4.524740462038886,,,,3.4357773592746192,,,,,
53580016,4.349354542164196,,5.028392703940346,,,,,,2.8601798484973298,,5.781158620350974,,,
91810128,2.6682554966408976,,3.3677937112047394,,3.008577666895105,,,,1.8637238688501188,,,,,
97795720,6.2842663963510805,,,,,,,,,,6.381096848604666,,,
59540008,3.7084424503808147,,3.5200895349979406,,2.8440207472832997,,3.3708023342627893,,2.1646860523596567,,3.863234690706554,,,
92770121,7.109281520599569,,,,,,,,3.6835437300185085,,,,,
55700048,,,8.653227073748837,,,,,,2.8763182587514624,,,,,
64340005,2.6027779750649347,,4.570455681160553,,3.573863916119201,,,,1.7838820062342589,,6.1437176709704655,,,
82265003,,,2.9688050779882897,,,,,,1.7948080514284492,,,,,
51700036,,,8.546402188843999,,3.1113611363809253,,,,,,6.836110641684271,,2.825153206494976,
91870130,5.025903107969657,,9.24751419811531,,,,,,2.938432533718808,,7.000332852472038,,,
91855155,6.624720421377875,,,,,,6.461141849962345,,3.397504194154122,,6.568198065156815,,,
81260011,,,2.9776669715876114,,4.127627227962391,,,,,,,,,
96710139,4.174002437851584,,5.436897383825484,,,,,,2.206829189906915,,,,,
51660028,4.272911783194909,,6.219984702292505,,2.7132189709870143,,,,,,,,,
95725510,6.583701407806889,,,,4.322529021562012,,5.423313335723857,,,,,,,
57540036,,,4.543658521078277,,2.9073531435663895,,,,2.0172693667186814,,,,,
95710136,6.1005147484475835,,8.677364201798218,,3.7229750419382577,,5.536965174986251,,2.9466170506239466,,5.937513632986619,,,
32540014,,,4.617735002896421,,,,,,2.2846448791379497,,,,,
97735719,6.999736058073521,,,,4.218840485661054,,,,,,,,2.8117601074738823,
96710114,2.6308565462805555,,3.5491909690671393,,2.8878698931382636,,,,1.9163875022628911,,3.3084298899820217,,,
150830270,,,2.847369198308118,,3.131249548963073,,,,1.796750511630619,,,,,
160690043,,,8.795744929465517,,,,,,,,,,,
65330004,,,4.13837144720585,,,,,,,,,,,
92715202,,,,,,,6.4451992582143784,,3.3702199675330258,,,,,
73405003,6.643142003086348,,7.699294396246454,,3.310404869879038,,,,,,,,2.2646922698271243,
82355002,4.011554812396874,,8.64894318240625,,,,,,2.8122537471590356,,,,,
145220210,,,,13.977231629548482,,,,,2.514188536331169,,,,,
10550016,,,6.04753705867167,,,,,,2.3420654944140478,,,,,
145235107,,,4.210253649018842,,3.630398612068806,,4.448721584026784,,1.9096849462380956,,,,,
100440114,,,3.525543970538133,,,,,,,,,,,
160700029,2.6594365525112065,,3.596204795959383,,3.266152425612228,,,,2.3837827459691003,,,,,
32510040,,,8.186200451453898,,,,,,2.488097873521824,,,,,
73325002,3.9949717690925075,,,,3.857226553956901,,4.358042108036033,,2.490982956673027,,,,,
91870137,,,,,2.8421187617124875,,,,,,,,,
130755560,,,,,,,,,3.013339808763896,,,,,
95740157,5.112815970792829,,3.159272812278791,,,,3.1540403910310992,,1.953607165529418,,3.1187728680482754,,1.8605973478870457,
96760121,3.3717507146026584,,5.079580455687069,,3.0121445030516214,,,,,,,,,
92750128,,,8.72418361628604,,3.4062480288707673,,,,,,,,,
150820430,3.9958258890671177,,4.697505143300274,,3.2829763769647102,,4.649718853644574,,2.0908055899063878,,5.47772573769987,,,
145210560,,,,,,,,,2.781561624496407,,,,,
10580005,,,,,,,,,3.1838634657781015,,,,,
66350004,6.159451321105884,,8.65679250499646,,3.7315942282603456,,5.442633516422289,,,,,,,
91880145,,,4.710607503221277,,3.568395939555684,,,,,,3.2694500883627944,,,
66330012,,,7.946307649583729,,2.059849129538728,,,,2.7458154034143685,,6.418259768153038,,,
32575402,,,3.448263228657478,,,,,,,,,,1.9241797463428916,
73390005,,,3.402142889144766,,,,,,1.7895835931166784,,,,,
91875165,,,3.6918580267308108,,2.7013215325782447,,,,2.6665245720842723,,,,,
33545406,,,6.820755783732521,,,,,,3.1558426187445114,,,,,
64390004,2.6766653739449886,,4.799303505982729,,3.106063487884877,,4.240924299488088,,2.1677550826492737,1.9888377173091667,,,,
33560011,,,,,3.3505584157184707,,,,2.8988304230011455,2.2441404475735047,6.163016573375263,,,
97730122,,,8.756126432951138,,3.5144399130874175,,,,2.8460691375910168,,6.323700089001138,,,
94725415,5.387432516362213,,9.495886866514793,,4.198937519362819,,,,3.054073116318481,,7.382878417968368,,,
120600005,,,4.645304901274053,,,,,,,,,,,
73385007,3.1874806127334447,,4.202261546153014,,3.100668453168558,,,,1.9568916519344852,,,,,
65310010,5.783686848334298,,6.352109515146035,,,,,,,,,,,
91840122,2.9055038829518143,,3.4000239855471803,,,,,,1.8884790360686168,,,,,
91730147,3.400053952175778,,3.862933761716627,,3.187840604434173,,2.424881839863086,,1.9017786516149078,,3.250367213529269,,1.721885892528547,
91840132,,,6.131305040006989,,,,,,,,,,,
10550046,5.710971305325201,,,,,,,,2.82291316735155,,,,,
71435002,,,,,,,,,2.718225130489867,,,,,
91720134,,,,,3.6135687259918785,,3.7730606283972,,2.553988129989218,,4.02717822065516,,,
64360001,2.9737760825253474,,3.212513561804039,,,,,,2.125252019999553,,,,,
120710160,2.766792633857555,,3.608060769691229,,,,,,1.8680229933148824,,,,,
120640380,,,,,2.537595778782216,,,,,,,,,
97785761,6.538353367574729,,8.944813568384582,,3.829412437775572,,,,2.9393332651619994,,7.2190378811064715,,2.6557456630571914,
65310018,,,,,,,,,2.199222517766658,,,,,
160655002,3.3871458013967892,,4.438097758850052,,3.204452074386907,,3.826749145502633,,2.6741733286998133,,3.9654805550073453,,2.897895125336387,
81160080,4.705049505173257,,6.064899764634808,,2.30481327749982,,3.1441644850539783,,2.418035260044269,,,,,
59580008,,,3.3120773649004116,,3.032149081964969,,,,,,,,1.9030047858836199,
100420116,4.4270119935306305,,,,3.1056891895174106,,,,2.7284236774360546,,,,,
34530011,6.093553885320802,,9.088725310964932,,3.4327258550281545,,,,,,,,,
92780148,,,,,,,,,2.7802114616838414,,,,,
91820134,3.5097901430240936,,6.371085080642716,,,,,,,,,,,
150880220,2.3618557052920264,4.322840382701556,4.831335702779033,,,,,,2.0506137057571863,,4.122535620240586,,,
91905174,6.072806733112633,,,,3.756396347276225,,,,2.9797957248205513,,,,,
91715106,,,,,,,,,2.919443428232785,,5.352468008783031,,,
57540048,5.90881827995848,,8.6705437639439,,3.3873064692030077,,5.573009068303942,,2.9651082348183784,,5.991730091802518,,2.593941078881852,
150850185,,,6.369437719896624,,,,,,,,7.01235045741754,,,
10545488,,,,14.900150054810057,,,,,2.9688077220446063,,,,,
100440116,,,,,,,5.719583234474752,,2.694067052440147,,5.8567500610324155,,,
145220080,6.223624337784434,,5.204089581758098,,,,,,,,,,,
84365001,3.6942244581576715,,,,,,,,2.874762599815479,,,,,
150810455,3.300620323497853,,5.477236562230339,,,,,,,,,,,
84265006,6.346541356495919,,8.540555110777614,,,,,,2.789516407927489,,6.792635819845868,,,
94760178,5.587284906056813,,5.595198151057832,,,,,,2.133714256726387,,,,,
65330011,,,5.97518522232045,,,,,,,,,,,
82365006,3.608998347588941,,,,3.2014139434908664,,,,2.117331661678403,,4.7864038271064455,,,
92775239,,8.122156022402601,,,,,,,,,,,,
53580004,6.101541096671738,,8.579813142255885,,,,,,2.760436029313551,,4.752446284104117,,2.0474323852018648,
160715007,,,4.9445868173353515,,,,,,,,,,,
10605005,5.763004739328435,,6.585086973559195,,3.1734584195010807,,,,2.5944709298654605,,,,,
83375007,4.323119091754455,,3.885080504521411,,3.292737407534684,,3.6617049820102237,,2.4787452867270114,,3.926010119764441,,1.907417365271022,
59580016,6.087673543203503,,8.856456139214302,,4.157910345888442,,,,2.7979639975765047,,5.118318471384657,,,
73335003,,,8.097621005823106,,,,,,2.790778546460491,,,,,
84160023,4.207387170369664,,5.934599809938407,,3.031356103031216,,,,2.1367840107548957,,,,,
65320009,6.086845341023119,,8.69382306847725,,3.5045202889761526,,,,,,6.248693407001466,,,
84255008,,,,,,,,,2.5016265930649104,,4.56636532780307,,,
81180011,3.1359394949134862,,,,,,,,,,,,,
71415007,6.086490211939166,,8.670600303474062,,,,,,2.706663353068748,,4.568450634009578,,,
81155006,,,6.59097351694836,,2.7700114440727757,,4.0910983410959165,,2.0669807963951157,,4.274713827043085,,,
160765004,,,,,3.5918590054395643,,,,,,,,,
96770114,7.107808552561911,,9.217818239558865,,4.2878336806501745,,,,3.0835556082269924,,,,2.4176955803771722,
32510047,3.4535882744658024,,4.7227372057708,,3.008208465441038,,4.012834049427531,,2.368569802973676,,4.781083552788802,,,
64340003,6.529026665566973,,,,,,,,,,,,,
57580020,4.776691765827938,,4.415829229513877,,,,,,,,4.096940708775374,,,
34545404,,,9.349077116802256,,,,,,3.2817630754276084,,,,,
130735353,,,,,,,,,1.8185286576231532,,,,,
51700028,4.888793809197965,,7.602733104216701,,2.9409676327693326,1.3862943611198906,4.436114690926587,,2.5929160959721145,,4.836088375032199,,2.083299358140534,
81185002,3.0130996615269012,,3.614244699604959,2.7923546690203613,2.7200346800108575,,,,1.7948101385774784,,3.055763465617031,,1.9533856940864815,
93710156,,,,,3.5729413180912903,,,,,,,,,
130755555,,,7.7022839421719755,,,,,,,,,,,
10585830,,,2.9975426183017477,,,,,,1.9750291724607327,,,,,
92735218,,,9.156390984061575,,3.9773618905657564,,,,3.074866963448884,,6.151263766529089,,,
160610045,2.367443893949572,,4.714131967850517,,,,,,,,,,,
32515402,4.003284362965412,,6.248548787246558,,,,,,,,,,,
32515405,7.5120066855066,,,,,,,,,,,,,
57700036,,,,,,,,,2.3458765058744495,,,,,
64400004,,,2.848593281161365,,3.046868380876071,,3.1417824363046156,,1.769326928936747,,3.7953871025898134,,1.8568217897850392,
57740016,6.39339001765806,,9.023590280447571,14.297076540520447,3.1956260359227517,,5.831534652972094,,3.0749235033181765,2.4581136256987115,,,2.549661012118571,
120630252,,,,,,,,,,1.5601059151006758,,,,
34510002,4.022088415679519,,4.852731759698675,,3.4781676579564618,,,,2.1870485939299864,,,,1.7038875534380489,
33610009,3.55028583587267,,6.185246592107354,,3.422706157190653,,2.7443368612560475,,,,,,,
94730121,,,6.154171873561189,,,,,,1.945310975716388,,,,,
73395007,3.8990041361036596,,7.805348339851829,,3.3947152073917093,,5.19073597782929,,2.5517964841236567,,5.658576027842296,,,
32575406,3.5602445204818447,,,,,,,,,,,,,
64330004,,,,,,,,,2.1082394538807505,,,,2.4065998707583267,
71315002,2.2689152450882575,,4.590555865495366,,,,,,,,,,1.7621771371265866,
97725712,,,7.8389522065174475,,,,,,,,6.846681907462506,,,
34590014,,,3.675546433125825,,,,,,,,,,,
150910060,,,,,,,,,2.503290396289405,,6.436830990341407,,,
82255004,6.296458582193637,,,,3.6003008600491313,,5.464309943102287,,3.003496663731817,,6.240894987068067,,,
91740136,3.055477125850327,,3.6213864452867126,,,,,,,,,,,
91710117,5.054018554357817,,5.6542353680257555,,,,,,2.8007337488108988,,6.85020334474104,,,
91795132,,,,,2.839270335067532,,,,2.123495436842358,,3.582670124290027,,,
55580004,,,6.405779440862671,,,,,,1.8985021645793914,,3.9333575279702697,,,
93730155,2.568298572232072,,3.8792831973576267,,3.2846962202548076,,,,2.8104392012229744,,,,,
81190041,4.395126583630817,,,,,,,,,,,,,
82155006,,,,,,,,,2.4928637761530186,,,,,
31550012,,,6.302919448426562,,,,,,,,4.561773524939364,,,
91870129,6.214020006134936,,8.691790729274931,,3.489210116227241,1.3862943611198906,,,2.5460370391883367,,6.004732870574095,,,
33610003,,,4.637629620671691,,,,,,2.028590869403257,,,,,
96795648,4.43728135723099,,,,3.9231526811030872,,,,,,,,,
97805742,,,4.981366332650274,,,,,,,,,,,
73395006,,,3.1044097102288646,,,,,,2.025007917268249,,,,,
32575405,4.431599539860742,,,,,,,,,,,,,
32575407,5.373331304158375,,,,,,,,2.933025262555488,,,,,
92745222,5.418119669760408,,7.463881732421996,,,,,,2.9004563624160467,,,,,
32570003,4.741608599322175,,,,,,,,,,,,,
83155009,3.0697541287777175,,,,,,,,,,,,,
150850055,,,,,,,,,2.2625363373659133,,,,,
64320015,3.0019995324387754,,3.538769862859599,,3.161055477217881,,,,1.87908165772537,,,,,
64320017,3.127929601817111,,3.6727247784808634,,,,4.653678691274566,,3.3318941725569777,,2.84772713899513,,,
64360009,2.4639233818556767,,2.7783934575425753,,,,,,,,,,,
10535323,4.900862739573512,,7.338805415316058,,,,3.223341784803912,,2.316249857014493,,3.2897975871882426,,,
66330023,4.880114320525733,,8.605733926078257,,,,5.481203916967852,,,,5.914043378857685,,,
34560015,4.59982123948199,,8.602343276402797,,3.554749513274082,,5.457219195921706,,2.4897266380155196,,6.002021344224946,,2.304701990050693,
57540040,,,4.87816749589599,,3.1284402781264364,,,,2.7662166671537127,,,,2.0478749136804932,
34580013,4.296565840847472,,7.473783483138539,,3.7716391418682855,,,,2.712947278784471,,,,,
73405008,6.088126038797845,,,,3.9405499842022236,,,,2.706954238600989,,,,,
10595974,,,,,3.7113417550077505,,,,,,,,,
32540005,3.5528231356154296,,,,,,,,,,,,,
130745456,4.649430956220216,,,9.66770370057088,3.8959761972474376,,,,2.55065686170361,,7.336753219658051,,,
34550007,3.6294478140064768,,,,,,,,2.2496701898333606,,4.056302649502685,,,
82260107,,,3.380440371961634,,3.3299145798665766,,,,,,,,,
91815139,5.39947430873128,,8.55104822180611,,,,,,,,,,,
10550004,3.240531785440469,,,,,,,,,,3.222786063083982,,,
81165009,2.708608356468022,,3.4076181828733265,,,,,,,,,,1.7374046341912672,
93750165,5.239930646252249,,6.098271598307424,,3.750689815495257,,4.160713179690716,,2.6791145992305,,5.609109074422014,,,
150840235,,,,,,,,,,,,,1.9571314402321836,
10620061,3.7531584037314527,,4.096872525676112,,3.0772411587356387,,,,2.0880869647145857,,,,,
84255002,,,,,,,,,1.9836024054161119,,3.857249416542118,,,
31570009,,,7.178985003579037,,,,,,,,,,,
91880120,,,3.0817483545052617,,,,,,2.1199648803493245,,,,,
130755561,2.829053365621383,,3.3303614938206696,,,,,,,,,,,
145230320,4.150990198577964,,5.253813709605095,,,,,,2.2000522261188045,,4.4069208479032715,,1.6802743428540232,
93720137,,,8.596149364404617,,3.6205902237172274,,5.262741678874631,,2.957770959710292,,,,,
59540024,,,3.241590008069151,,3.1499183758325717,,,,,1.470392755598282,,,,
59620028,,,6.1783592770803395,,3.14236223047374,,,,,,,,,
59780032,2.6150223063367037,,4.011382903977545,,2.8514133485576205,,2.6164655619466815,,1.9652097892694855,,,,,
31515405,3.3629867031478606,,4.8202887784733,,3.5361043186064367,,,,,,,,,
55660060,5.653883055211723,,8.682794569031868,,,,,,2.7825204366845497,,,,,
81280126,2.7219976344804437,,7.4916833251337716,,3.0429518156450643,,,,,,,,,
57620024,,,,,3.573819927568842,,,,2.909610678275695,,,,,
93750213,4.958362363757137,,6.410706622410257,,3.9325256247761087,,,,,,,,,
51540040,,,,,3.372867745103604,,,,2.8903150555304182,,,,,
91780116,,,8.501912756202556,,,,,,,,,,,
34620019,,,5.497125175862995,,,,,,2.806172920834783,,,,,
145210170,6.719071914671803,,,,,,,,,,,,,
146265227,4.9050085514761586,,,,,,,,,,,,,
66310020,4.967855389299632,,4.982518218018325,,3.5281008795759887,,4.6604864033724285,,2.531985433403532,,5.241750002629766,,,
57620032,4.07910544213417,,,,,,,,2.44647516586585,,3.929420307022579,,,
31570002,,,,,,,,,2.7827188851008655,,5.8995241433737435,,,
81355002,,,,,,,,,2.2150170947368593,1.524778136327018,,,1.7689357518416453,
82255008,4.407430347534046,,,,3.4852463996663046,,,,2.308703509826749,,4.0562291112537965,,,
34570002,,,9.924841704144127,,,,,,3.126702116216517,,,,,
96710121,4.613091171113714,,5.9671850973233465,,3.1002423953462905,,,,2.317278702219298,,4.575921612267006,,,
146270230,4.203434998699029,,3.9061366119127108,,,,,,1.916397026455641,,,,,
97715771,7.455587546855744,,9.260182342867978,,,,6.287645760080029,,3.0658821045852926,,7.169761622868026,,2.9210354917491568,
160680051,3.564470661753848,,6.617406706474188,,,,,,,,,,,
32515401,,,5.901722595646354,,3.6218641806078486,,,,,,6.436830990341407,,,
81185005,2.4978364994643707,,,,,,,,1.6174011168100129,,,,,
10605024,,,7.609691893597407,,,,,,,2.299629179670433,,,,
91720117,,,3.95538722013361,,3.232383173625998,,,,,,,,1.8043997488539592,
120640336,,,,,,,,,1.9099396042893495,,,,,
160705002,2.9348379865132483,,2.9390217195030996,,,,,,,,,,,
100450111,,,5.522565555692422,,,,,,,,,,,
83365001,,,9.129933507410342,,,,,,3.1512798991996154,,6.549787782723196,,,
97725708,,,,,3.560695006665308,,,,1.8464974794847755,,3.249519239209588,,,
82260012,5.060552553645457,,,,3.676819205411516,,3.9275218931227798,,,,4.988266483909359,,2.507849941570788,
83260005,,,,,3.104492863550533,,,,,,,,,
93755335,,,,,3.3699629403699536,,,,,,,,2.457674861700755,
93750119,6.322184444394315,,,,,,,,,,,,2.530369502364114,
59620020,5.4779287284768285,,9.172952745725674,,,,,,,,,,,
120690306,4.7149732754953755,,6.152464822989633,,,,,,,,,,,
94740140,,,4.428590832449041,,,,3.060509601398829,,1.9095029899979794,,4.182269498167121,,,
94740135,,,7.755637725141126,,,,4.05623007097879,,2.5989230651189654,,4.640460301317226,,,
83355005,4.798606400400888,,5.723185416121524,,,,,,1.9546945199063013,,4.277298531095457,,1.9513207255358078,
83255002,3.4275845236307383,,6.212391410952693,,3.339724322349274,,3.739961732178765,,2.3583814885842265,,,,2.1324988193046983,
73380005,,,,,3.217606414203963,,,,,,,,,
150880195,,,6.341891048256971,,3.5679961411680896,,,,2.75103146561682,,,,,
32540026,2.372123888743552,,4.041445664686673,,,,,,1.9841723873917874,,,,,
147300230,,,3.9878241193989212,,,,,,,,,,,
10580135,5.034053106872628,,6.3179150221923255,,2.9880048446733225,,,,,,,,,
71405008,,,6.395199794078864,,3.5763888911247177,,,,,,,,,
66310007,,,8.68127388311647,,3.864459035909108,,,,,,,,,
96775625,5.002420357524439,,4.144886682099089,,4.164592750016122,,4.604529522429194,,2.8650073585870253,,5.105206139164882,,,
71310007,4.94719071262549,,,,,,,,2.602030683791924,,,,,
73345005,,,4.6807250285560915,,,,,,,,,,,
160630103,4.824777759376288,,6.271693014186448,,,,,,,,,,,
66310002,3.1860885088025563,,2.7993809548771673,,,,,,,,,,2.4025121385928276,
57700008,,,,,,,,,2.528172922749538,,,,,
97765735,5.730392536311439,,,,3.3322740930797736,,4.3688447624723326,,2.5308632144605467,,4.719082156517119,,,
71335011,,,,,4.58901733827285,,,,,,,,,
51620020,6.277689540986654,,3.837601003493937,,2.97438989048438,,2.5524924317405753,,,,2.37019129957479,,,
91760114,5.342514510796128,,8.66100127788102,,3.9662707346292256,,5.498527039030757,,2.732570049850181,,6.397690111823569,,,
81175007,,,,,3.2408616976167433,,5.405572611435436,,,,5.870452744897985,,,
10560048,2.7338687892907285,,3.153271065776373,,2.8975703967276134,,,,,,2.982678764089261,,,
33570016,,7.8094397405896405,,,,,,,,2.283842452672898,,,,
147290190,,,2.6297694922830543,,,,,,,,,,,
71375007,,,3.3873950195997073,,,,,,1.9330440608649628,,,,,
91880113,,,,,,,,,,,4.583365641417407,,,
94725413,,,,,,,,,3.1897543992079394,,,,,
53660032,,,5.54818434638739,,3.480292925836636,,,,,,,,,
95760111,,,,,3.6700969613564127,,5.893863153228538,,,,,,,
34610007,6.1580504381771775,,7.247072748683664,,3.50797168174949,,,,2.287131853169921,,,,,
84375005,5.2413157385529905,,6.790948646228167,,3.172252666388379,,,,,,,,,
91765119,,,8.800851511896681,,,,,,,,,,,
93770116,6.585303228024539,,6.350355687482798,,3.78967715141829,,,,3.1159167138437067,,,,,
34580005,2.884730430461943,,4.095908924410108,,,,,,1.7864530029472039,,,,,
120625205,,,8.188060738180798,,3.088232349192138,,,,2.5695310720902027,,4.0857788209317825,,,
150860080,,,10.185788458319628,,,,,,,,,,,
92750153,6.147250338444851,,8.60696794278706,,,,5.5063363540307035,,2.838190744671094,,6.080774823572704,,,
73335002,,,3.7189347326962814,,,,2.543666176451317,,1.8893906769268078,,3.5451336613100115,,,
55540060,6.062264408834712,,,,,,,,,,,,,
92785256,,,8.109790460565426,,,,,,,,4.86279410751464,,,
64390017,2.418485414687245,,,,2.485687251648778,,,,,,,,,
71310077,,,,11.156322097636556,,,,,,,5.558830561977938,,,
130715153,4.544575594643533,,8.020583740796878,,,,,,,,,,,
51540032,5.966147940520175,,5.59104092003332,,3.1560048288329283,,,,2.6750318897656546,,,,,
84375007,6.285666276561791,,7.345660758014034,,3.7188607388886212,,,,2.9340796663408693,,,,,
93775347,,,,,3.8915479590510644,,,,,,,,,
81355001,,,,,2.9490193501860156,,,,,,,,,
10575785,,,,,,,,,,,,,2.2671395177363984,
145245114,6.611213890631111,,,,,,,,,,,,,
33575404,,,,,,,,,,,6.6253160939375,,2.1443004738124523,
97710112,,,,,,,5.465058963886332,,2.89064588279174,,,,2.649305207835051,
10605043,,,7.482289753806934,,3.6009294838624655,,3.973789418021032,,2.882518379773043,,,,,
84375001,4.498592509119528,,,,,,,,,2.01717803812081,,,,
96790185,4.8726893507562945,,4.72927873422573,,3.0123351968505037,,3.2039267020462843,,,,,,,
150870130,4.500176312588424,,,,3.037743852906081,,,,,,,,,
65330015,,,,,3.277622891230264,,4.6375787417474985,,,,,,,
73325005,,,,,,,,,,,5.422556733241045,,,
64340011,4.64448873055445,,6.020849114451122,,,,,,2.695688158242692,,5.600615328371507,,,
65340008,6.48468510459769,,,,4.034633802957238,,,,2.831370757526232,,5.746857862072126,,,
91890120,,,,,4.542307422156018,,,,2.12773600380372,,,,,
65320010,,,9.19389596829184,,,,,,2.9090814048880476,,,,,
94730158,6.894382497020464,,,,,,4.495025646316512,,3.330408916570098,,,,,
81165008,5.602261914657117,,8.014671661848862,,3.463415073708352,,,,,,5.9050558049206865,,,
81285002,5.31378612982113,,,,3.6435858818618647,,,,3.0865464930122193,,,,,
10585893,,,8.459151546982527,,4.138754510757179,,,,2.4047996386417796,,5.9986125458892285,,,
32575401,,,,,,,,,,,,,2.2842330536729256,
96795649,6.276412472943401,,,,3.3318983877227835,,,,2.8867336558752994,,6.060468532679606,,,
93775349,4.7670431608569555,,,,,,6.05821374891673,,2.6457586390397267,,7.588003380863777,,,
145220150,3.7382261212875125,,3.695271505026027,,3.0197288707568184,,,,,,,,,
92750124,5.7884951591423945,,8.580335238509724,,,,,,2.3832486418390566,,,,,
100410514,4.589882825932025,,,,,,,,,,,,,
64310017,,,4.360312145039035,,,,,,,,,,,
64350007,4.434271903638647,,6.125348650088311,,2.85012877679934,,3.9778174561934545,,,,,,,
130725257,,,,,,,3.353103297489512,,,,3.842819248874309,,,
91890140,5.7448705925492325,,4.265534010150604,,,,,,,,,,,
81150051,2.7435918439637614,,,,,,,,1.7828144123037364,,,,,
146270310,,,,,,,2.3042518296842704,,,,3.148038144212355,,,
146270140,2.6864229507461292,,3.302818608573184,,3.755867715605838,,,,,,,,,
83170141,,,,,2.8073267955261576,,,,,,,,,
84375002,,,6.590083772204832,,3.3371345622854673,,,,,,,,,
55700040,5.704890352466767,,8.429092654171818,,3.5887005448534244,,,,,,,,,
130715151,7.39880246446431,,,,,,,,,,,,,
71345005,,,,,,,,,,,5.99941970401922,,,
64400017,4.347144530410327,,5.412464797585491,,2.8080944474160816,,,,,,4.6042086399125015,,,
83365005,4.156898494227436,,4.748224227495034,,3.0198407958469535,,,,2.225782312287984,,,,,
81175008,3.542914094947611,,,,,,,,,,4.679087899172026,,,
91890157,5.245287042588542,,7.488289115287411,,3.6197336015447403,,4.0069529091786205,,,,5.900016126947343,,,
82165006,,,8.718167924393317,,,,,,2.3898862257771456,,,,,
97760129,,,,,,,3.414332961705159,,2.5788351868249717,,5.000246027874429,,,
83175003,,,,,3.3869240489416588,,,,,,,,,
64370009,,,3.5395225561996257,,,,,,1.8152589532231216,,,,,
130725253,,,4.048526376983386,,,,,,,,3.921097731618299,,,
94720179,6.44443127919844,,,,,,5.495369552269041,,3.1473991330901727,,5.987258338693216,,,
