,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6
,all,all,all,all,all,all,PT,PT,PT,PT,PT,PT,air,air,air,air,air,air,car,car,car,car,car,car
473,17.407,16.7048,9.18,11.9,20.7316,13.3898,13.2028,10.327,13.48,14.757,22.629,10.7954,45.6548,45.6548,45.6548,45.6548,70.6466,26.7488,17.2732,16.461000000000002,10.5308,22.056,18.6936,13.3898
474,17.426000000000002,16.7224,9.18,11.9,20.770799999999998,13.4024,13.2164,10.336,13.48,14.766,22.702,10.805200000000001,45.8124,45.8124,45.8124,45.8124,71.3308,26.8344,17.2916,16.478,10.5404,22.078,18.7168,13.4024
475,17.445,16.740000000000002,9.18,11.9,20.81,13.415,13.23,10.344999999999999,13.48,14.775,22.775,10.815000000000001,45.97,45.97,45.97,45.97,72.015,26.92,17.31,16.495,10.55,22.1,18.740000000000002,13.415
476,17.464,16.7576,9.18,11.9,20.8492,13.4276,13.2436,10.354,13.48,14.784,22.848,10.8248,46.1276,46.1276,46.1276,46.1276,72.6992,27.0056,17.328400000000002,16.512,10.5596,22.122,18.7632,13.4276
477,17.483,16.7752,9.18,11.9,20.888399999999997,13.4402,13.257200000000001,10.363,13.48,14.793000000000001,22.921,10.8346,46.285199999999996,46.285199999999996,46.285199999999996,46.285199999999996,73.3834,27.0912,17.3468,16.529,10.5692,22.144,18.7864,13.4402
478,17.502,16.7928,9.18,11.9,20.927599999999998,13.4528,13.270800000000001,10.372,13.48,14.802,22.994,10.8444,46.4428,46.4428,46.4428,46.4428,74.0676,27.1768,17.3652,16.546,10.5788,22.166,18.8096,13.4528
479,17.521,16.8104,9.18,11.9,20.9668,13.4654,13.2844,10.381,13.48,14.811,23.067,10.8542,46.6004,46.6004,46.6004,46.6004,74.7518,27.2624,17.3836,16.563000000000002,10.5884,22.188,18.8328,13.4654
480,17.54,16.828,9.18,11.9,21.006,13.478,13.298,10.39,13.48,14.82,23.14,10.864,46.757999999999996,46.757999999999996,46.757999999999996,46.757999999999996,75.436,27.348,17.402,16.580000000000002,10.597999999999999,22.21,18.856,13.478
481,17.559,16.8456,9.18,11.9,21.045199999999998,13.4906,13.3116,10.399,13.48,14.829,23.213,10.873800000000001,46.9156,46.9156,46.9156,46.9156,76.1202,27.4336,17.4204,16.597,10.6076,22.232,18.8792,13.4906
482,17.578,16.8632,9.18,11.9,21.0844,13.5032,13.3252,10.408,13.48,14.838000000000001,23.286,10.883600000000001,47.0732,47.0732,47.0732,47.0732,76.8044,27.519199999999998,17.4388,16.614,10.6172,22.253999999999998,18.9024,13.5032
483,17.597,16.8808,9.18,11.9,21.1236,13.5158,13.3388,10.417,13.48,14.847,23.359,10.8934,47.230799999999995,47.230799999999995,47.230799999999995,47.230799999999995,77.4886,27.6048,17.4572,16.631,10.6268,22.276,18.9256,13.5158
484,17.616,16.8984,9.18,11.9,21.162799999999997,13.5284,13.352400000000001,10.426,13.48,14.856,23.432000000000002,10.9032,47.3884,47.3884,47.3884,47.3884,78.1728,27.6904,17.4756,16.648,10.6364,22.298,18.9488,13.5284
485,17.635,16.916,9.18,11.9,21.201999999999998,13.541,13.366,10.435,13.48,14.865,23.505000000000003,10.913,47.546,47.546,47.546,47.546,78.857,27.776,17.494,16.665000000000003,10.645999999999999,22.32,18.972,13.541
486,17.654,16.9336,9.18,11.9,21.2412,13.5536,13.3796,10.444,13.48,14.874,23.578,10.9228,47.703599999999994,47.703599999999994,47.703599999999994,47.703599999999994,79.5412,27.8616,17.5124,16.682000000000002,10.6556,22.342,18.9952,13.5536
487,17.673000000000002,16.9512,9.18,11.9,21.2804,13.5662,13.3932,10.453,13.48,14.883000000000001,23.651,10.9326,47.8612,47.8612,47.8612,47.8612,80.22540000000001,27.9472,17.5308,16.699,10.665199999999999,22.364,19.0184,13.5662
488,17.692,16.9688,9.18,11.9,21.319599999999998,13.578800000000001,13.4068,10.462,13.48,14.892,23.724,10.942400000000001,48.0188,48.0188,48.0188,48.0188,80.9096,28.032799999999998,17.5492,16.716,10.6748,22.386,19.0416,13.578800000000001
489,17.711000000000002,16.9864,9.18,11.9,21.3588,13.5914,13.4204,10.471,13.48,14.901,23.797,10.952200000000001,48.1764,48.1764,48.1764,48.1764,81.5938,28.1184,17.5676,16.733,10.6844,22.407999999999998,19.0648,13.5914
490,17.73,17.004,9.18,11.9,21.398,13.604000000000001,13.434000000000001,10.48,13.48,14.91,23.87,10.962,48.333999999999996,48.333999999999996,48.333999999999996,48.333999999999996,82.278,28.204,17.586,16.75,10.693999999999999,22.43,19.088,13.604000000000001
491,17.749000000000002,17.0216,9.18,11.9,21.4372,13.6166,13.4476,10.489,13.48,14.919,23.943,10.9718,48.4916,48.4916,48.4916,48.4916,82.9622,28.2896,17.6044,16.767000000000003,10.7036,22.451999999999998,19.1112,13.6166
492,17.768,17.0392,9.18,11.9,21.476399999999998,13.6292,13.4612,10.498,13.48,14.928,24.016000000000002,10.9816,48.64919999999999,48.64919999999999,48.64919999999999,48.64919999999999,83.6464,28.3752,17.622799999999998,16.784000000000002,10.713199999999999,22.474,19.1344,13.6292
493,17.787000000000003,17.0568,9.18,11.9,21.5156,13.6418,13.4748,10.507,13.48,14.937,24.089000000000002,10.9914,48.806799999999996,48.806799999999996,48.806799999999996,48.806799999999996,84.3306,28.4608,17.6412,16.801000000000002,10.7228,22.496,19.1576,13.6418
494,17.806,17.0744,9.18,11.9,21.5548,13.6544,13.4884,10.516,13.48,14.946,24.162,11.0012,48.9644,48.9644,48.9644,48.9644,85.01480000000001,28.5464,17.6596,16.818,10.7324,22.517999999999997,19.1808,13.6544
495,17.825000000000003,17.092,9.18,11.9,21.593999999999998,13.667,13.502,10.525,13.48,14.955,24.235,11.011000000000001,49.122,49.122,49.122,49.122,85.699,28.631999999999998,17.678,16.835,10.741999999999999,22.54,19.204,13.667
496,17.844,17.1096,9.18,11.9,21.6332,13.6796,13.515600000000001,10.534,13.48,14.964,24.308,11.020800000000001,49.279599999999995,49.279599999999995,49.279599999999995,49.279599999999995,86.3832,28.717599999999997,17.6964,16.852,10.7516,22.561999999999998,19.2272,13.6796
497,17.863000000000003,17.1272,9.18,11.9,21.6724,13.6922,13.5292,10.543000000000001,13.48,14.973,24.381,11.0306,49.4372,49.4372,49.4372,49.4372,87.0674,28.803199999999997,17.7148,16.869000000000003,10.761199999999999,22.584,19.2504,13.6922
498,17.882,17.1448,9.18,11.9,21.7116,13.7048,13.5428,10.552,13.48,14.982,24.454,11.0404,49.5948,49.5948,49.5948,49.5948,87.7516,28.8888,17.7332,16.886000000000003,10.7708,22.605999999999998,19.273600000000002,13.7048
499,17.901000000000003,17.162399999999998,9.18,11.9,21.750799999999998,13.7174,13.5564,10.561,13.48,14.991,24.527,11.0502,49.752399999999994,49.752399999999994,49.752399999999994,49.752399999999994,88.4358,28.9744,17.7516,16.903000000000002,10.780399999999998,22.628,19.2968,13.7174
500,17.92,17.18,9.18,11.9,21.79,13.73,13.57,10.57,13.48,15.0,24.6,11.06,49.91,49.91,49.91,49.91,89.12,29.06,17.77,16.92,10.79,22.65,19.32,13.73
501,17.9337,17.192899999999998,9.18,11.9,21.8172,13.7391,13.5799,10.576600000000001,13.48,15.0066,24.649900000000002,11.0672,50.024499999999996,50.024499999999996,50.024499999999996,50.024499999999996,89.5603,29.1194,17.7833,16.9323,10.796899999999999,22.665899999999997,19.3365,13.7391
502,17.947400000000002,17.2058,9.18,11.9,21.8444,13.7482,13.5898,10.5832,13.48,15.0132,24.6998,11.0744,50.138999999999996,50.138999999999996,50.138999999999996,50.138999999999996,90.0006,29.1788,17.796599999999998,16.9446,10.803799999999999,22.6818,19.353,13.7482
503,17.961100000000002,17.2187,9.18,11.9,21.8716,13.7573,13.5997,10.5898,13.48,15.0198,24.7497,11.0816,50.253499999999995,50.253499999999995,50.253499999999995,50.253499999999995,90.4409,29.2382,17.8099,16.9569,10.810699999999999,22.697699999999998,19.3695,13.7573
504,17.974800000000002,17.2316,9.18,11.9,21.898799999999998,13.7664,13.6096,10.596400000000001,13.48,15.0264,24.7996,11.0888,50.367999999999995,50.367999999999995,50.367999999999995,50.367999999999995,90.8812,29.2976,17.8232,16.9692,10.817599999999999,22.7136,19.386,13.7664
505,17.988500000000002,17.2445,9.18,11.9,21.926,13.775500000000001,13.6195,10.603,13.48,15.033,24.849500000000003,11.096,50.482499999999995,50.482499999999995,50.482499999999995,50.482499999999995,91.3215,29.357,17.8365,16.9815,10.824499999999999,22.729499999999998,19.4025,13.775500000000001
506,18.002200000000002,17.2574,9.18,11.9,21.9532,13.784600000000001,13.6294,10.6096,13.48,15.0396,24.8994,11.103200000000001,50.596999999999994,50.596999999999994,50.596999999999994,50.596999999999994,91.76180000000001,29.4164,17.8498,16.9938,10.831399999999999,22.7454,19.419,13.784600000000001
507,18.015900000000002,17.2703,9.18,11.9,21.9804,13.793700000000001,13.6393,10.616200000000001,13.48,15.0462,24.9493,11.1104,50.711499999999994,50.711499999999994,50.711499999999994,50.711499999999994,92.2021,29.4758,17.8631,17.006100000000004,10.838299999999998,22.7613,19.4355,13.793700000000001
508,18.029600000000002,17.2832,9.18,11.9,22.0076,13.802800000000001,13.6492,10.6228,13.48,15.0528,24.999200000000002,11.117600000000001,50.82599999999999,50.82599999999999,50.82599999999999,50.82599999999999,92.64240000000001,29.5352,17.8764,17.018400000000003,10.845199999999998,22.777199999999997,19.452,13.802800000000001
509,18.043300000000002,17.2961,9.18,11.9,22.0348,13.8119,13.6591,10.6294,13.48,15.0594,25.049100000000003,11.1248,50.94049999999999,50.94049999999999,50.94049999999999,50.94049999999999,93.0827,29.5946,17.889699999999998,17.030700000000003,10.852099999999998,22.7931,19.4685,13.8119
510,18.057000000000002,17.309,9.18,11.9,22.061999999999998,13.821,13.669,10.636000000000001,13.48,15.066,25.099,11.132000000000001,51.05499999999999,51.05499999999999,51.05499999999999,51.05499999999999,93.52300000000001,29.654,17.903,17.043000000000003,10.858999999999998,22.808999999999997,19.485,13.821
511,18.070700000000002,17.3219,9.18,11.9,22.089199999999998,13.8301,13.6789,10.6426,13.48,15.0726,25.1489,11.1392,51.1695,51.1695,51.1695,51.1695,93.9633,29.7134,17.9163,17.055300000000003,10.8659,22.8249,19.5015,13.8301
512,18.084400000000002,17.3348,9.18,11.9,22.1164,13.8392,13.6888,10.6492,13.48,15.0792,25.198800000000002,11.1464,51.284,51.284,51.284,51.284,94.40360000000001,29.7728,17.9296,17.067600000000002,10.8728,22.840799999999998,19.518,13.8392
513,18.098100000000002,17.3477,9.18,11.9,22.1436,13.8483,13.6987,10.655800000000001,13.48,15.0858,25.248700000000003,11.1536,51.3985,51.3985,51.3985,51.3985,94.8439,29.8322,17.942899999999998,17.079900000000002,10.8797,22.8567,19.5345,13.8483
514,18.111800000000002,17.360599999999998,9.18,11.9,22.1708,13.8574,13.7086,10.6624,13.48,15.0924,25.2986,11.1608,51.513,51.513,51.513,51.513,95.2842,29.891599999999997,17.9562,17.092200000000002,10.8866,22.8726,19.551,13.8574
515,18.125500000000002,17.3735,9.18,11.9,22.198,13.8665,13.7185,10.669,13.48,15.099,25.3485,11.168000000000001,51.6275,51.6275,51.6275,51.6275,95.7245,29.950999999999997,17.9695,17.1045,10.8935,22.888499999999997,19.5675,13.8665
516,18.139200000000002,17.3864,9.18,11.9,22.225199999999997,13.8756,13.7284,10.675600000000001,13.48,15.1056,25.398400000000002,11.1752,51.742,51.742,51.742,51.742,96.1648,30.010399999999997,17.9828,17.1168,10.9004,22.9044,19.584,13.8756
517,18.152900000000002,17.3993,9.18,11.9,22.252399999999998,13.8847,13.7383,10.6822,13.48,15.1122,25.448300000000003,11.182400000000001,51.8565,51.8565,51.8565,51.8565,96.60510000000001,30.069799999999997,17.9961,17.1291,10.9073,22.920299999999997,19.6005,13.8847
518,18.166600000000003,17.4122,9.18,11.9,22.2796,13.8938,13.7482,10.6888,13.48,15.1188,25.4982,11.1896,51.971,51.971,51.971,51.971,97.0454,30.129199999999997,18.0094,17.1414,10.9142,22.9362,19.617,13.8938
519,18.180300000000003,17.4251,9.18,11.9,22.3068,13.9029,13.7581,10.695400000000001,13.48,15.1254,25.5481,11.196800000000001,52.085499999999996,52.085499999999996,52.085499999999996,52.085499999999996,97.48570000000001,30.188599999999997,18.0227,17.1537,10.9211,22.952099999999998,19.6335,13.9029
520,18.194000000000003,17.438,9.18,11.9,22.334,13.912,13.768,10.702,13.48,15.132,25.598000000000003,11.204,52.199999999999996,52.199999999999996,52.199999999999996,52.199999999999996,97.926,30.247999999999998,18.035999999999998,17.166000000000004,10.927999999999999,22.968,19.65,13.912
521,18.207700000000003,17.4509,9.18,11.9,22.3612,13.921100000000001,13.7779,10.7086,13.48,15.1386,25.647900000000003,11.2112,52.314499999999995,52.314499999999995,52.314499999999995,52.314499999999995,98.36630000000001,30.307399999999998,18.0493,17.178300000000004,10.934899999999999,22.9839,19.6665,13.921100000000001
522,18.221400000000003,17.4638,9.18,11.9,22.388399999999997,13.930200000000001,13.7878,10.715200000000001,13.48,15.1452,25.6978,11.2184,52.428999999999995,52.428999999999995,52.428999999999995,52.428999999999995,98.8066,30.366799999999998,18.0626,17.190600000000003,10.941799999999999,22.999799999999997,19.683,13.930200000000001
523,18.235100000000003,17.4767,9.18,11.9,22.415599999999998,13.939300000000001,13.7977,10.7218,13.48,15.1518,25.747700000000002,11.2256,52.543499999999995,52.543499999999995,52.543499999999995,52.543499999999995,99.24690000000001,30.426199999999998,18.0759,17.202900000000003,10.948699999999999,23.0157,19.6995,13.939300000000001
524,18.248800000000003,17.4896,9.18,11.9,22.4428,13.948400000000001,13.8076,10.7284,13.48,15.1584,25.797600000000003,11.232800000000001,52.657999999999994,52.657999999999994,52.657999999999994,52.657999999999994,99.6872,30.485599999999998,18.089199999999998,17.215200000000003,10.955599999999999,23.031599999999997,19.716,13.948400000000001
525,18.262500000000003,17.502499999999998,9.18,11.9,22.47,13.957500000000001,13.8175,10.735,13.48,15.165,25.847500000000004,11.24,52.772499999999994,52.772499999999994,52.772499999999994,52.772499999999994,100.1275,30.544999999999998,18.1025,17.227500000000003,10.962499999999999,23.0475,19.7325,13.957500000000001
526,18.276200000000003,17.5154,9.18,11.9,22.4972,13.9666,13.8274,10.7416,13.48,15.1716,25.8974,11.247200000000001,52.88699999999999,52.88699999999999,52.88699999999999,52.88699999999999,100.5678,30.6044,18.1158,17.239800000000002,10.969399999999998,23.063399999999998,19.749,13.9666
527,18.289900000000003,17.528299999999998,9.18,11.9,22.5244,13.9757,13.8373,10.7482,13.48,15.1782,25.947300000000002,11.2544,53.00149999999999,53.00149999999999,53.00149999999999,53.00149999999999,101.0081,30.6638,18.129099999999998,17.252100000000002,10.976299999999998,23.0793,19.7655,13.9757
528,18.303600000000003,17.5412,9.18,11.9,22.5516,13.9848,13.8472,10.7548,13.48,15.1848,25.997200000000003,11.261600000000001,53.11599999999999,53.11599999999999,53.11599999999999,53.11599999999999,101.4484,30.7232,18.1424,17.264400000000002,10.983199999999998,23.0952,19.782,13.9848
529,18.317300000000003,17.5541,9.18,11.9,22.578799999999998,13.9939,13.8571,10.7614,13.48,15.1914,26.0471,11.2688,53.23049999999999,53.23049999999999,53.23049999999999,53.23049999999999,101.8887,30.7826,18.1557,17.2767,10.990099999999998,23.111099999999997,19.7985,13.9939
530,18.331000000000003,17.567,9.18,11.9,22.605999999999998,14.003,13.867,10.768,13.48,15.198,26.097,11.276,53.34499999999999,53.34499999999999,53.34499999999999,53.34499999999999,102.32900000000001,30.842,18.169,17.289,10.997,23.127,19.815,14.003
531,18.344700000000003,17.5799,9.18,11.9,22.6332,14.0121,13.876900000000001,10.7746,13.48,15.2046,26.146900000000002,11.2832,53.45949999999999,53.45949999999999,53.45949999999999,53.45949999999999,102.7693,30.9014,18.182299999999998,17.3013,11.0039,23.142899999999997,19.8315,14.0121
532,18.358400000000003,17.5928,9.18,11.9,22.6604,14.0212,13.886800000000001,10.7812,13.48,15.2112,26.196800000000003,11.2904,53.574,53.574,53.574,53.574,103.20960000000001,30.9608,18.1956,17.3136,11.0108,23.1588,19.848,14.0212
533,18.372100000000003,17.6057,9.18,11.9,22.6876,14.0303,13.896700000000001,10.7878,13.48,15.2178,26.2467,11.297600000000001,53.6885,53.6885,53.6885,53.6885,103.6499,31.0202,18.2089,17.325900000000004,11.0177,23.174699999999998,19.8645,14.0303
534,18.385800000000003,17.6186,9.18,11.9,22.7148,14.0394,13.906600000000001,10.7944,13.48,15.2244,26.2966,11.3048,53.803,53.803,53.803,53.803,104.09020000000001,31.0796,18.222199999999997,17.338200000000004,11.0246,23.1906,19.881,14.0394
535,18.399500000000003,17.6315,9.18,11.9,22.741999999999997,14.0485,13.916500000000001,10.801,13.48,15.231,26.346500000000002,11.312000000000001,53.9175,53.9175,53.9175,53.9175,104.5305,31.139,18.2355,17.350500000000004,11.0315,23.2065,19.8975,14.0485
536,18.413200000000003,17.6444,9.18,11.9,22.769199999999998,14.0576,13.926400000000001,10.8076,13.48,15.2376,26.396400000000003,11.3192,54.032,54.032,54.032,54.032,104.9708,31.1984,18.2488,17.362800000000004,11.0384,23.222399999999997,19.914,14.0576
537,18.426900000000003,17.6573,9.18,11.9,22.7964,14.0667,13.936300000000001,10.8142,13.48,15.2442,26.4463,11.326400000000001,54.146499999999996,54.146499999999996,54.146499999999996,54.146499999999996,105.4111,31.2578,18.2621,17.375100000000003,11.0453,23.2383,19.9305,14.0667
538,18.440600000000003,17.670199999999998,9.18,11.9,22.8236,14.075800000000001,13.946200000000001,10.8208,13.48,15.2508,26.4962,11.3336,54.260999999999996,54.260999999999996,54.260999999999996,54.260999999999996,105.8514,31.3172,18.275399999999998,17.387400000000003,11.0522,23.254199999999997,19.947,14.075800000000001
539,18.454300000000003,17.6831,9.18,11.9,22.8508,14.084900000000001,13.956100000000001,10.8274,13.48,15.2574,26.546100000000003,11.340800000000002,54.375499999999995,54.375499999999995,54.375499999999995,54.375499999999995,106.2917,31.376599999999996,18.2887,17.399700000000003,11.059099999999999,23.2701,19.9635,14.084900000000001
540,18.468000000000004,17.695999999999998,9.18,11.9,22.878,14.094000000000001,13.966000000000001,10.834,13.48,15.264,26.596000000000004,11.348,54.489999999999995,54.489999999999995,54.489999999999995,54.489999999999995,106.732,31.436,18.302,17.412000000000003,11.065999999999999,23.285999999999998,19.98,14.094000000000001
541,18.481700000000004,17.7089,9.18,11.9,22.905199999999997,14.103100000000001,13.975900000000001,10.8406,13.48,15.2706,26.6459,11.3552,54.604499999999994,54.604499999999994,54.604499999999994,54.604499999999994,107.1723,31.495399999999997,18.3153,17.424300000000002,11.072899999999999,23.3019,19.9965,14.103100000000001
542,18.495400000000004,17.721799999999998,9.18,11.9,22.932399999999998,14.112200000000001,13.985800000000001,10.8472,13.48,15.2772,26.695800000000002,11.362400000000001,54.718999999999994,54.718999999999994,54.718999999999994,54.718999999999994,107.6126,31.5548,18.328599999999998,17.436600000000002,11.079799999999999,23.3178,20.012999999999998,14.112200000000001
543,18.509100000000004,17.7347,9.18,11.9,22.9596,14.1213,13.995700000000001,10.8538,13.48,15.2838,26.745700000000003,11.3696,54.833499999999994,54.833499999999994,54.833499999999994,54.833499999999994,108.05290000000001,31.614199999999997,18.3419,17.448900000000002,11.086699999999999,23.333699999999997,20.0295,14.1213
544,18.522800000000004,17.7476,9.18,11.9,22.9868,14.1304,14.005600000000001,10.8604,13.48,15.2904,26.795600000000004,11.376800000000001,54.94799999999999,54.94799999999999,54.94799999999999,54.94799999999999,108.4932,31.673599999999997,18.3552,17.4612,11.093599999999999,23.3496,20.046,14.1304
545,18.536500000000004,17.7605,9.18,11.9,23.014,14.1395,14.015500000000001,10.867,13.48,15.297,26.8455,11.384,55.06249999999999,55.06249999999999,55.06249999999999,55.06249999999999,108.93350000000001,31.732999999999997,18.368499999999997,17.4735,11.100499999999998,23.365499999999997,20.0625,14.1395
546,18.550200000000004,17.7734,9.18,11.9,23.0412,14.1486,14.025400000000001,10.8736,13.48,15.3036,26.895400000000002,11.391200000000001,55.17699999999999,55.17699999999999,55.17699999999999,55.17699999999999,109.3738,31.792399999999997,18.3818,17.485800000000005,11.107399999999998,23.3814,20.079,14.1486
547,18.563900000000004,17.7863,9.18,11.9,23.068399999999997,14.1577,14.035300000000001,10.8802,13.48,15.3102,26.945300000000003,11.3984,55.29149999999999,55.29149999999999,55.29149999999999,55.29149999999999,109.8141,31.851799999999997,18.3951,17.498100000000004,11.114299999999998,23.397299999999998,20.0955,14.1577
548,18.577600000000004,17.7992,9.18,11.9,23.095599999999997,14.1668,14.045200000000001,10.886800000000001,13.48,15.3168,26.995200000000004,11.405600000000002,55.40599999999999,55.40599999999999,55.40599999999999,55.40599999999999,110.2544,31.911199999999997,18.4084,17.510400000000004,11.121199999999998,23.4132,20.112,14.1668
549,18.591300000000004,17.8121,9.18,11.9,23.122799999999998,14.1759,14.055100000000001,10.8934,13.48,15.3234,27.0451,11.4128,55.52049999999999,55.52049999999999,55.52049999999999,55.52049999999999,110.69470000000001,31.970599999999997,18.421699999999998,17.522700000000004,11.128099999999998,23.4291,20.1285,14.1759
550,18.605000000000004,17.825,9.18,11.9,23.15,14.185,14.065000000000001,10.9,13.48,15.33,27.095000000000002,11.420000000000002,55.63499999999999,55.63499999999999,55.63499999999999,55.63499999999999,111.135,32.03,18.435,17.535000000000004,11.134999999999998,23.445,20.145,14.185
