index,shopping_no_car,shopping_car,errands_no_car,errands_car,leisure_no_car,leisure_car,accompany_no_car,accompany_car
96780176,17009.544732816597,707750.0630829578,11575.587038068297,534928.8503618096,16216.966815391996,865411.3903769115,2427.1909038506265,317850.5582880752
96780178,12113.120593611357,708042.1952992611,25078.49101981114,630604.9907069792,27650.462081626774,1022899.2251731663,1727.8310327783972,442817.2812110648
96780181,16454.97366465956,684674.9182370831,11198.182129878065,517488.285749823,15688.236578907297,837195.9309571979,2348.0559314975717,307487.51057616033
96780186,15564.421584407382,647619.941112321,10592.13045249229,489481.5396575816,14839.180724698293,791886.4340788255,2220.9778737043453,290846.1200898737
96780190,7824.383928543941,436104.7506404446,9266.051512780728,331538.52858093416,5250.331597403156,537980.2169358724,82.30934290391706,239992.45082986902
96780192,13621.398863857175,566772.718294658,9269.8358836506,428375.9118199641,12986.695224605919,693029.3499805586,1943.7166567009417,254537.63175615732
96780193,29524.12422206577,1645575.0317632428,34964.03786033393,1251010.2765427497,19811.32875181065,2029986.6288366509,310.5818025706313,905575.0580963164
96785642,67184.05852702454,2795461.1606349004,45721.089498053196,2112854.3858769527,64053.54551048571,3418189.634956117,9586.884205428094,1255441.6268222714
96785643,8144.984377443305,453973.93754376296,9645.723612418476,345123.16374980967,5465.46146352045,560023.7031226136,85.68192949023481,249826.02854936532
96789451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96789452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96789453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96789454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96789455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96789456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96789457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96790126,17420.24887746969,546243.6117458637,21058.352458189067,450240.601634873,28814.92801906566,783851.9574610436,5634.719953817261,280258.397904856
96790134,7168.741569083079,399561.4585048296,8489.604966674702,303757.3377400807,4810.381330658779,492900.2947341585,75.41225141658255,219882.34143954777
96790136,33614.66670269463,1054049.0596010594,40634.867169171834,868798.5956131353,55602.20225531702,1512545.686324027,10872.93497026674,540795.5249357658
96790142,12893.336971952807,718631.084111829,15268.975250296482,546322.6251699114,8651.709210338755,886505.6066451586,135.6326713632653,395469.2877462294
96790143,7171.629861415506,399722.4421706254,8493.025436040809,303879.7218407012,4812.319437560736,493098.88469980477,75.44263507952235,219970.9322298135
96790147,49141.860031128126,1540932.4688828536,59404.811967118265,1270111.6259302043,81285.81683763149,2211216.581899458,15895.330843591984,790598.2893390845
96790155,6010.536343779971,335007.00852076977,7117.9967508662585,254681.31339126025,4033.200462973779,413265.7185099854,63.22840257772292,184357.4345429891
96790156,13837.80856465634,771272.74282701,16387.46873301309,586342.2260728149,9285.47016727889,951444.5254115041,145.56812914457979,424438.4761631238
96790164,6726.832842221795,374930.95763809356,7966.273153660508,285032.5703451442,4513.850974659265,462516.029990272,70.76355098679322,206327.9505288907
96790170,58177.8382938774,1824272.014524191,70327.89443281194,1503653.8857449677,96232.2774223428,2617804.87456111,18818.09086714268,935969.8514352199
96790175,17797.825530692757,558083.2149695716,21514.783494248393,459999.37952066446,29439.47960617724,800841.6228098132,5756.850166592992,286332.882182485
96790176,12052.843903216635,671784.8373652918,14273.618664759682,510708.85188934597,8087.720101869091,828715.9266420803,126.79102544778362,369689.36777890124
96790180,39852.43990525653,1249645.7923105343,48175.357984069706,1030018.9535619646,65920.13669444801,1793224.267291372,12890.59300598634,641149.3336867326
96790185,15339.720577518225,854984.2490407536,18166.112803388132,649981.9583954748,10293.285756296847,1054711.307547589,161.36763387327557,470505.68710130465
96790193,6995.444029137477,389902.43855709,8284.376804708352,296414.2917028507,4694.094916541322,480984.8967953795,73.58923164019457,214566.89402360382
96790194,14182.399769008876,444714.9594439306,17144.30001198172,366555.73921698984,23459.18427205405,638159.7587167998,4587.411553850038,228167.6149213525
96790200,9025.913538833449,503073.9556114394,10688.96676908076,382450.3144390621,6056.58406861752,620593.6426447402,94.94894668687367,276846.2195804137
96790201,8763.07893658262,488424.44202403433,10377.704056765127,371313.36128259666,5880.2163405393785,602521.9557709254,92.1840333593519,268784.457666232
96790202,49007.38067518566,1536715.623899067,59242.247488521796,1266635.8968201964,81063.37380660544,2205165.468213595,15851.832411644464,788434.7743908879
96790204,8376.047764037441,466852.6308074158,9919.361161706944,354913.89179944963,5620.510015677059,575910.9003743189,88.11262252541877,256913.2917706239
96790205,25189.017824607305,789847.5027322911,30449.5773371083,651030.7986822539,41665.290811416206,1133420.1403905232,8147.590907093249,405242.9922199076
96790209,23042.520412448772,722540.1693372395,27854.798159510778,595552.8148109736,38114.757816192854,1036835.0565584765,7453.289012546288,370709.96516215365
96795644,8895.940383874247,495829.6906506347,10535.045647605995,376943.02991113963,5969.369258029427,611657.094190656,93.5816818545827,272859.63401845575
96795645,14288.382168514905,796386.1946911332,16921.061954125606,605434.145769613,9587.814843984279,982424.5600523296,150.3079805631885,438258.63944457803
96795646,21956.798311107807,1223797.827378612,26002.408121136614,930363.9329170401,14733.488668681724,1509680.9188433008,230.9766056683564,673467.1876000975
96795647,22459.36117695005,1251808.985227057,26597.569790839036,951658.766425007,15070.719269622346,1544235.5728657602,236.2633630198815,688881.985106335
96795648,19669.270783825854,1096298.7640684487,23293.39638318079,833435.7252256041,13198.5080023313,1352397.6660514178,206.91274462003514,603303.2817096375
96795649,20241.152665646343,1128173.5298959897,23970.649317669748,857667.7771484632,13582.253168918904,1391718.4792493887,212.9287098821154,620844.2581822525
96795650,10279.43241110664,572940.8665667562,12173.450473970694,435565.01410835906,6897.722464067122,706781.6877352417,108.1354564027467,315294.6225557416
96795651,13413.229591789614,747608.1439550479,15884.659736195534,568351.7632816015,9000.568452691125,922251.8004614956,141.10173069242921,411415.6299940612
96795652,25639.006438722463,803957.7147934223,30993.54309241188,662661.1230118959,42409.61941523411,1153668.0977239884,8293.143352456105,412482.44608502707
96795654,16645.227972713434,692591.2088046459,11327.656806410481,523471.54514225636,15869.625784124675,846875.6871084865,2375.2044256624886,311042.7167255034
96795655,15316.614238858812,853696.3797143883,18138.74904845928,649002.8855905108,10277.780901081187,1053122.5878224184,161.12456456975715,469796.96077917883
96799451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96799452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96799453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97610000,4277913.433578265,37604950.81484598,5179541.147756886,34425539.123635545,10448990.110620752,67956357.81055523,739469.5087239611,25854831.647913825
97620000,535106.6809063563,6506154.767362325,558180.4117291278,6632386.092346392,581138.2590197964,10607425.670255294,80239.54368158359,3718831.843158252
97630000,825987.5191815011,10042862.157134896,861603.9941025048,10237712.086479787,897041.5918862738,16373559.753423493,123857.28676298357,5740366.917453986
97640000,531488.3427747518,6462160.796206905,554406.0513256036,6587538.557531815,577208.6599372658,10535699.313342996,79696.97187127867,3693685.4722694927
97710112,15836.506858695617,882673.4395576072,18754.433534358337,671032.0237022009,10626.640143433557,1088868.7816387555,166.59362389892107,485743.30302701064
97710113,111142.01540352397,3485060.192753895,134353.28908003762,2872556.427532705,183840.60964182985,5001012.72622414,35949.780988012266,1788061.892571124
97710130,154734.01586056512,4851966.712882796,187049.1900650784,3999227.386730659,255946.3736990405,6962504.501010861,50049.96500546235,2489373.5842404016
97710140,7021.438660129317,391351.291549251,8315.161029003304,297515.7486084352,4711.537878658941,482772.2064861963,73.86268460665276,215364.2111359954
97710141,10686.624963026135,444659.7254971462,7272.620128629296,336080.95310689614,10188.670250508061,543713.962540468,1524.9366935187184,199696.68583543994
97710142,59900.20850652509,1878280.0675857621,72409.970254836,1548169.9547308383,99081.25931971481,2695305.676768511,19375.205399393617,963679.4851948151
97710145,9280.083264087,517240.5182014576,10989.968073298072,393220.1152936661,6227.137475989789,638069.5596216162,97.62270902557604,284642.2091237981
97710158,7425.799586669056,413889.00476064347,8794.026740258121,314649.5226953052,4982.8728449330065,510574.8016766807,78.11639741822472,227766.92177319797
97710160,9124.115478135958,508547.4002484919,10805.262727528358,386611.3738601591,6122.479703284078,627345.701476715,95.98199122682685,279858.30644944863
97715701,22335.164606655704,1244886.6875978436,26450.489608096486,946396.2500983255,14987.380672838171,1535696.2043429683,234.95686551347012,685072.5811249085
97715703,25429.309855200823,1058088.028626164,17305.53016971562,799719.9043248188,24244.403982458953,1293792.088136068,3628.6561775320406,475187.3410675127
97715704,38056.13977205425,2121120.7805236243,45068.104367810585,1612532.9097757065,25536.49654019342,2616621.387355871,400.33514289479916,1167272.25254129
97715705,49785.494934039096,2774875.4473198024,58958.63046356641,2109534.7423955565,33407.14866904326,3423095.2378455643,523.7231980933253,1527039.451810429
97715771,32845.17990530078,1366654.9290469107,22352.287774128075,1032939.717238392,31314.723641144854,1671096.6257777868,4686.8698224283635,613764.7382078635
97720111,6972.337690478063,388614.5692307247,8257.013049779505,295435.2188978867,4678.590061325662,479396.17707020894,73.34616233667617,213858.16770147794
97720115,12347.449721124161,688205.1712764492,14622.506540102479,523192.030152637,8285.407005868767,848972.1031380048,129.8901590676432,378725.6283860059
97720117,15599.60528932559,489154.0181192176,18857.479517190684,403184.57676091953,25803.391599020797,701929.1875601269,5045.818105912369,250967.7339908093
97720121,18196.09131559928,570571.5635754004,21996.224450091788,470292.8849618418,30098.253198062055,818762.2287256388,5885.672445822187,292740.2149136827
97720125,91177.00332898923,2859020.8990071514,110218.71648840762,2356544.3365853745,150816.37503565603,4102655.0790152247,29491.93686041885,1466863.1348773164
97720130,54888.26635620795,1721121.4987669552,66351.3171871444,1418632.20443862,90790.9786633981,2469785.3243992263,17754.052301041796,883046.9473177945
97720131,18707.469437127762,1042691.2033584939,22154.380084267545,792681.8197189778,12553.118403979417,1286267.2074911944,196.79498486108184,573802.5485511486
97720141,14328.818261168879,798639.9660122724,16968.948525251086,607147.5231782999,9614.948340611685,985204.8195713781,150.7333518443457,439498.9105082984
97720145,24351.10799142735,763573.3147563915,29436.675585853365,629374.3326891277,40279.2996181001,1095717.0474247604,7876.5622157279295,391762.6298503747
97720147,116903.93857736638,3665735.7816745876,141318.5517399018,3021478.0517076603,193371.43797117638,5260279.6741492,37813.52149530218,1880760.1868900105
97720149,20777.060493110377,651502.5499949924,25116.211943154838,537000.1474962247,34367.44829352338,934897.0644658586,6720.507735891905,334263.05949637963
97720159,8514.685795993923,474579.8467656075,10083.543691280025,360788.32862923364,5713.539146971024,585443.2187253422,89.57103834652915,261165.64970337908
97720163,145211.84300325462,4553381.650761616,175538.37448445905,3753119.029364329,240195.6960021581,6534039.105023396,46969.94142025523,2336180.0834854017
97720167,7238.060585061321,403425.0664839255,8571.696231461243,306694.5561549727,4856.895896305761,497666.45390967006,76.14145932713774,222008.52040592534
97720171,24354.08094702197,1357414.2699890104,28841.397695004467,1031942.736432055,16342.117397306538,1674510.590329744,256.19504590839,746997.5435206554
97720177,61865.67601645338,1939910.8788872552,74785.91263432287,1598969.0724924929,102332.34977317232,2783745.030638819,20010.95171247276,995300.0882838429
97720184,116283.26462686271,3646273.420210958,140568.25414637962,3005436.2250460847,192344.7778279793,5232351.457137524,37612.75950169824,1870774.7332829493
97720200,74144.67567058433,2324941.2631760556,89629.30002616992,1916329.876613986,122643.10960608855,3336258.2571864785,23982.69315260405,1192845.6454768737
97720202,78732.49062139064,2468800.5516613824,95175.249738288,2034905.7120207949,130231.8391645539,3542694.327931118,25466.658888659844,1266654.7900557357
97720207,11804.45076262794,657940.2421068649,13979.458299274578,500183.81923598296,7921.0429083007375,811637.1895964971,124.17803043496087,362070.55981604825
97720215,15294.44059699462,479585.02373293316,18488.583200375615,395297.3453189784,25298.617028615543,688197.8141960528,4947.110125723765,246058.21930067078
97720223,18542.83677417944,1033515.1344081413,21959.41333039951,785705.9259836093,12442.646310567832,1274947.5794493544,195.06311607351327,568752.8735060019
97725706,23874.624419839136,1330690.9814669308,28273.5997802309,1011626.975729052,16020.391651581573,1641544.6560324554,251.15135786038329,732291.4723365438
97725707,22525.791900595865,1255511.6095403573,26676.240586259468,954473.6007392786,15115.295728367371,1548803.1420756252,236.9621872674969,690919.5732824468
97725708,16183.101938586822,901991.4794530864,19164.889858291037,685718.1157766607,10859.212971668469,1112699.5775163136,170.23966345169703,496374.19785889855
97725709,26145.799483403716,1087900.442040177,17793.126291975994,822252.60458994,24927.508010618018,1330245.637897304,3730.8962513020456,488576.0961405706
97725710,42836.84715059501,1343227.3136814854,51783.038912922166,1107153.4034263713,70856.66088298747,1927512.4440891813,13855.923591898621,689162.7231140195
97725711,27469.58666597088,1605666.0458903844,56871.866931120014,1430057.457972907,62704.46650270985,2319684.568423135,3918.297017871081,1004200.989283672
97725712,22490.487990368638,935806.6041144488,15305.559634342566,707297.6422204223,21442.519663569237,1144270.7484374396,3209.2985868143933,420270.7524627667
97729451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97730117,14876.267704212516,618986.549697732,10123.817792694192,467839.9631317588,14183.092110082243,756874.550127356,2122.781192682307,277986.8638050158
97730122,24239.208438863825,1008569.1046503454,16495.624746300087,762292.707274278,23109.756613652375,1233242.1241258795,3458.833682117456,452948.39196311147
97730125,51599.649568815556,3016128.575211718,106829.72553079673,2686260.4301973083,117785.84575309651,4357361.189897339,7360.240089784289,1886319.5785863488
97730144,29569.479208224635,1728410.0171090034,61219.39536993156,1539377.1586115672,67497.8637669707,2497011.165464624,4217.828379089392,1080966.4023917215
97735713,31744.177082772418,1855526.5470987693,65721.79759536745,1652591.199730994,72462.01818568357,2680654.7405177685,4528.030068697159,1160466.4612593453
97735714,27445.195927771667,1141967.0222994892,18677.410784888878,863116.9932063469,26166.35768880479,1396356.31288802,3916.3146901730715,512857.39771374344
97735715,19470.706845513527,810156.545318664,13250.493491934438,612329.3122894585,18563.448448842337,990630.3635680495,2778.3884453882706,363841.31017744925
97735716,51680.356402634345,2150367.695235631,35170.280750837206,1625282.3970892965,49272.254957665304,2629392.484755362,7374.570744755104,965730.1469928264
97735718,59917.96314496699,2493126.2336396812,40776.25876665563,1884344.7984425288,57126.0216090986,3048505.3308803057,8550.04277934245,1119663.008990978
97735719,24635.90891097616,1025075.4126422849,16765.593220771934,774768.4396244581,23487.972403254567,1253425.4454626092,3515.4411805889845,460361.37499791186
97740116,8698.791498191127,508466.11995906354,18009.608901743508,452856.1644777071,19856.617674851517,734574.3002125781,1240.806758431068,318000.2354704956
97740119,14340.371430498584,799283.9006754549,16982.63040271551,607637.0595807818,9622.700768219516,985999.1794339633,150.8548864961049,439853.27366936125
97740121,27140.977527679264,1586458.0198599896,56191.52851130599,1412950.176575254,61954.35471708125,2291934.9864433603,3871.4237895888264,992188.081125542
97740122,13690.214251876661,569636.0574361169,9316.66714963041,430540.0694725464,13052.304086067525,696530.5383757056,1953.5363248031458,255823.5573846431
97740135,108400.70545546607,3399101.4296228653,131039.474708648,2801705.026444082,179306.19400937593,4877663.101089237,35063.0821829282,1743959.4724732696
97740144,28906.51093218547,1202770.87112694,19671.886491871897,909073.5174758882,27559.581158665933,1470705.0782202582,4124.838230461048,540164.4066480593
97740145,13564.72736784113,564414.6742958095,9231.268958726052,426593.66434136697,12932.664397519891,690146.0183610258,1935.6298712050093,253478.63417975727
97740150,36248.52673447704,2118817.0502471053,75047.41203281816,1887086.1301085781,82744.03827161713,3061027.0593624883,5170.536271005138,1325131.2023537112
97740155,37892.1446782491,1188177.1673545716,45805.668084528836,979353.5176891567,62677.6017421838,1705017.648562828,12256.519709520564,609611.9427110971
97740162,12734.894747606144,529886.1728840993,8666.538986616579,400496.4691190512,12141.49871518877,647925.8053607243,1817.2162264431392,237971.88395389923
97745727,29675.624092403257,1234772.896825598,20195.294758705066,933261.1618282784,28292.856669119163,1509836.007342489,4234.587462191562,554536.5166134887
97745728,25409.07003519509,1057245.8700551467,17291.756267956855,799083.3873681767,24225.107258499655,1292762.326843378,3625.7680398549223,474809.12764736987
97745729,13866.691487980606,772882.5794849667,16421.67342667415,587566.0670790198,9304.851236298467,953430.4250679673,145.87196577397776,425324.38406578114
97745730,31038.869664000165,1814299.5643993858,64261.55903576661,1615873.1323409097,70852.0221579929,2621094.6621221537,4427.424115310856,1134682.6583833592
97745731,25230.959619144658,1049834.8746301942,17170.5459324797,793482.0381497286,24055.296087657858,1283700.4274677034,3600.3524282962767,471480.8495501125
97745732,38524.47339890899,1602964.6240743715,26217.244607638266,1211546.3752720947,36729.38438412319,1960047.6445066794,5497.281254627895,719891.4238999552
97745733,17458.868736943834,726445.9833595423,11881.367657112938,549059.5267992587,16645.35408728836,888272.0910746357,2491.3075602826634,326246.8962152471
97749451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97749452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97750115,23502.853592405663,736974.7540894313,28411.26887470639,607450.5029183085,38876.197422397374,1057548.4841754697,7602.187491135877,378115.8432540575
97750129,90820.11580744962,2847830.041165564,109787.29537213237,2347320.286254969,150226.0454533177,4086596.354233511,29376.498714096586,1461121.4990532561
97750134,49084.96491899862,1539148.4190820206,59336.03468771207,1268641.1251528934,81191.70632450508,2208656.495340055,15876.927660844955,789682.9560917707
97750135,304342.29934655403,9543206.757345121,367902.1725036529,7865976.021614478,503414.2457155115,13694368.476533629,98441.97054707882,4896283.964109154
97750139,49555.64266479724,1553907.376525273,59905.01036279972,1280806.177037921,81970.25693309623,2229835.3932405757,16029.172172661276,797255.2584104588
97750149,8029.4526841462375,447534.59091193654,9508.904837774244,340227.7997249897,5387.937187442146,552080.104496761,84.46658297264281,246282.39693873603
97750152,116826.35433355342,3663302.9864916336,141224.76454071153,3019472.823374963,193243.10545327674,5256788.647022741,37788.426246101684,1879512.0051891278
97750162,71274.05864950485,2234927.84140677,86159.17365612986,1842136.4283042012,117894.8064438019,3207090.2535074763,23054.168932185825,1146662.9225442149
97750164,70855.10373291487,2221790.74741882,85652.72278050239,1831308.195307638,117201.81084714385,3188238.707024595,22918.654586503166,1139922.7413594485
97755739,26641.608474303917,1484913.3332991735,31550.409432960296,1128870.944123491,17877.098063656962,1831793.8431216269,280.25890695671126,817161.4494111155
97755740,30408.30557661073,1265259.0370964252,20693.910002372453,956303.0756587135,28991.39807644566,1547113.3661378773,4339.138046103261,568227.8424226609
97755741,17982.50806168866,1002284.303243783,21295.84227337498,761963.4104632322,12066.653571588058,1236421.126113969,189.16868546319216,551566.2601944498
97759451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97759452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97759454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97759455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97760111,8159.124458069935,476921.231681505,16892.305155382273,424761.2795807487,18624.726774876086,689001.8159856307,1163.8279607642755,298271.7196335668
97760114,9500.277201341416,555314.9639356358,19668.9709012899,494581.2410573485,21686.15861540909,802256.2074803218,1355.1317054609574,347300.01146593434
97760116,68241.16438522605,3988866.738978612,141283.61184804497,3552612.103579261,155773.21414887355,5762663.191133257,9734.007073281562,2494680.594171643
97760117,30755.67804888706,1797746.3061943303,63675.25112926023,1601130.2719494363,70205.58435899591,2597180.3882208844,4387.029300693628,1124330.0708649708
97760120,4806.242599891229,280936.90104617795,9950.640790613199,250211.37588924915,10971.147173543573,405865.837248903,685.568599022571,175700.9900526479
97760122,9508.667438692573,395646.0966639381,6470.979046269022,299035.6662303405,9065.600916077059,483781.8553058937,1356.847080710405,177684.66478312438
97760125,11357.052413639583,663848.1191480281,23513.159533572376,591244.3351335175,25924.5951277008,959052.6259839281,1619.9844994135349,415177.8258553675
97760128,10154.823858914153,593574.8531831697,21024.11653425279,528656.7202640555,23180.28371686444,857529.7650823124,1448.4970788687006,371228.1618622094
97760129,17028.899572933125,995381.7716889038,35255.91128369568,886518.7937287793,38871.64651704655,1438014.9230819943,2429.0240412283865,622522.5739830893
97760131,9881.08012679803,411141.8143706568,6724.418838630346,310747.5782325505,9420.660636928098,502729.4630913948,1409.9888139693905,184643.79171375337
97765735,30477.120964630216,1268122.3762378842,20740.741268352263,958467.2333112957,29057.00693790727,1550614.5545330239,4348.957714205465,569513.7680511466
97765737,25530.50895522948,1062298.8214812505,17374.39967850946,802902.4891080279,24340.887602255432,1298940.8945995197,3643.0968659176347,477078.40816822706
97765738,14447.183520091012,601132.7879921648,9831.811075408319,454345.8036509516,13774.001562145178,735043.610722322,2061.5526739273882,269968.7392979868
97770129,41511.616185163926,2426457.792359929,85943.8891631728,2161080.799648223,94758.02378127853,3505471.5837540044,5921.270089834747,1517533.0647237594
97770130,10333.822332617716,604037.7616712708,21394.70738081815,537975.3207001754,23588.881193588964,872645.3910387752,1474.0296503720424,377771.7785011907
97770147,11168.33267916254,464703.09948735853,7600.438990487966,351230.0566749721,10647.932280739295,568222.2813064967,1593.6743702341453,208698.16523484042
97770151,49913.85797318945,2917589.840047661,103339.53412508416,2598498.685791463,113937.71130812373,4215003.578277518,7119.776617864754,1824692.3830759425
97770152,12763.230495614169,531065.1948835235,8685.822449078854,401387.5928583498,12168.514128731786,649367.4711704907,1821.2596191911057,238501.3827420993
97770153,15507.750088391334,645261.8971134725,10553.563527567741,487699.29217898444,14785.149897612266,789003.1024592927,2212.8910882084124,289787.1225134736
97770159,22329.39168976703,1305208.7931873014,46229.82530736248,1162460.6335088073,50971.01060393396,1885617.9364793394,3185.093024252723,816291.7592329244
97770165,6853.203053940624,285154.89214646537,4663.843135518712,215524.64151892997,6533.870732617479,348677.1737049289,977.9234174724204,128063.06406037869
97770169,13423.048627801008,558519.5642986883,9134.851646414678,422138.04564487404,12797.587329804821,682937.6893121939,1915.412907465178,250831.14023875713
97770173,14228.593464029116,592037.4754251777,9683.05293641363,447471.4205192196,13565.596943384786,723922.188761267,2030.3607870145056,265884.03436044365
97775748,82493.4583793597,3432469.903752403,56139.66878838501,2594315.811880847,78649.58751329688,4197101.076747044,11771.471544400742,1541522.2578183445
97775749,21150.611905989226,880055.706713102,14393.727337912149,665160.2196907318,20165.076537463872,1076100.5508613428,3018.1038725891294,395233.02404930815
97775751,31124.79520481362,1295071.4505104383,21181.50612463283,978835.775923835,29674.502104604726,1583566.9158991128,4441.378119873267,581616.5974957187
97775752,39556.70421920129,1645914.711196255,26919.713597335412,1244008.740060829,37713.51730604726,2012565.4704338838,5644.576276160952,739180.308327242
97775753,17220.038860876204,716508.512221538,11718.835616359482,541548.6267108849,16417.65274456867,876120.9078208905,2457.2275356926616,321783.97785756114
97775754,38241.11591882875,1591174.4040801292,26024.409983015517,1202635.1378791088,36459.23024869305,1945630.9864090157,5456.847327148232,714596.436017955
97775755,20596.040837832188,856980.5618672272,14016.322429721919,647719.6550787452,19636.34630097917,1047885.0914416292,2938.968900236075,384869.9763373933
97775756,36273.805414271665,1509316.5909772452,24685.586732063308,1140765.6896935212,34583.58867984952,1845538.1887595204,5176.120344932286,677834.0915800671
97775770,14337.888492060065,596585.1317086712,9757.432005910972,450908.6120850856,13669.799252764982,729482.8997417946,2045.956730470947,267926.3868292152
97775772,11480.025907250803,477672.3414810253,7812.557077572987,361032.41780725657,10945.101829712446,584080.605213927,1638.1516904617745,214522.65190504078
97780116,43619.52358444918,2549670.252018314,90308.01122197982,2270817.7510526795,99569.71645494494,3683474.999868171,6221.944700523355,1594591.4755917634
97780123,8615.971308865599,503625.0727481511,17838.141495123717,448544.5732311442,19667.565110993903,727580.5031282447,1228.9931805713127,314972.59195096686
97780137,14143.586220005043,588500.4094269049,9625.202549026804,444798.0493013239,13484.550702755743,719597.1913319678,2018.2306087706065,264295.53799584357
97780168,15689.908468442918,652841.3242526284,10677.52864339665,493427.94478876103,14958.820413245925,798270.9540935053,2238.884327302482,293191.0432947595
97780169,8812.417630495414,366675.8418209422,5997.156825767417,277139.48292186094,8401.79361187729,448358.06683734804,1257.4951446175187,164674.12313020937
97780173,40734.17505310815,2381014.413702654,84334.3080236128,2120607.4753659707,92983.36906893767,3439820.1337042935,5810.3748912157525,1489112.2820081837
97780196,10986.174299110959,457123.6723482026,7476.473874659057,345501.4040651955,10474.261765105635,558954.4296722842,1567.6811311400763,205294.24445355454
97780204,12532.496547548832,521464.58717392606,8528.799969028903,394131.29955263267,11948.531475595817,637628.1924338215,1788.3348496719514,234189.74975247047
97785757,28300.46017823668,1654232.680812764,58592.07220398311,1473312.4540271352,64601.09061108787,2389848.1456240295,4036.8138796253993,1034575.0903989433
97785758,48324.594245684086,2010737.8041609589,32886.56783923354,1519747.8856780778,46072.8581252141,2458658.062427313,6895.717517888809,903022.361933137
97785759,30780.718264716186,1280754.754803144,20947.34979473378,968014.9876609234,29346.4577972967,1566060.9739233784,4392.279779362248,575186.9693532898
97785760,18539.675125249883,771417.2510518674,12616.894011031129,583049.5322839334,17675.79914671474,943261.3441042968,2645.5341122408067,346443.4928508768
97785761,30084.46845651903,1251784.499960148,20473.527574232172,946118.8043524439,28682.65049309694,1530637.1854548326,4292.927843269362,562176.4277003747
97785762,35043.2243579232,1458113.349859392,23848.133505130238,1102065.458729697,33410.34786312435,1782928.7021639512,5000.521574163464,654838.71563538
97785764,47996.70916159124,1997094.8353104785,32663.430630741506,1509436.3109804802,45760.251197073514,2441975.929485731,6848.929687519486,896895.3045268223
97785765,44806.91352868799,1864370.6445181486,30492.66371355973,1409121.2386137245,42719.08750108853,2279685.549757743,6393.759189605566,837288.8695123048
97785766,24271.592150872995,1009916.558363973,16517.662989114116,763311.1344049049,23140.631371987245,1234889.742194184,3463.454702400846,453553.53343534004
97785767,25789.578651302843,1073078.451190272,17550.705621021687,811049.9061530435,24587.885668934414,1312121.8391459552,3680.0650281847556,481919.539946056
97785768,40119.37121536062,1669326.7194705363,27302.628066229154,1261703.9114554725,38249.96623211568,2041192.8343706736,5724.866503584854,749694.6414072141
97789451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97790115,19369.50774548487,805945.7524635775,13181.6239831406,609146.7275062492,18466.96482904586,985481.5571045983,2763.9477570026766,361950.2430767348
97790131,52345.03127274532,3059698.0001099296,108372.93219037488,2725064.751416375,119487.31882781505,4420305.36365634,7466.562290522086,1913568.3702621069
97790147,8561.443862424347,356233.0755403274,5826.360443958698,269246.672659502,8162.5142347820265,435589.0268079886,1221.6822374212459,159984.27672043766
97790155,22567.39930639042,939006.8066843145,15357.900461025883,709716.4066556613,21515.84721461456,1148183.8413496625,3220.2735099874444,421707.96345930966
97790169,15588.70936841426,648630.5313975418,10608.65913460281,490245.36000555183,14862.336793449449,793122.1476300538,2224.4436389168877,291299.97619404516
97790178,10573.28197099404,439943.63749944925,7195.4862787801985,332516.45814970176,10080.608596336006,537947.2993014024,1508.763122526853,197578.69068263978
97790181,16438.781808654974,684001.1913802692,11187.16300847105,516979.07218450954,15672.79919973986,836372.1219230456,2345.7454213558767,307184.939840046
97790185,10646.145323014673,442975.40835511166,7245.072325111762,334807.9191936124,10150.076802589469,541654.4399550875,1519.1604181644807,198940.25899515417
97790194,55233.05142309687,3228510.0012388453,114352.16659540703,2875414.1106916824,126079.76468362415,4664185.836177777,7878.513182986455,2019145.229765671
97790196,10605.66568300321,441291.09121307696,7217.524521594226,333534.8852803287,10111.483354670878,539594.9173697068,1513.384142810243,198183.8321548684
97790218,15645.380864430308,650988.5753963903,10647.22605952736,492027.607484149,14916.367620535475,796005.4792495867,2232.53042441282,292358.9737704452
97795720,23834.412038749197,991725.9332299988,16220.146711124735,749562.368141441,22723.822134466463,1212646.898272074,3401.0709285750804,445384.1235602539
